Year,Quarter,MVA,DELTA_MVA
2005,4,7024.361454548905,0.08264892070134636
2006,1,6263.93481669436,-0.10825562476744427
2006,2,6850.791443094168,0.09368817581494368
2006,3,7008.201220348406,0.022976874797861875
2006,4,7395.327008007701,0.05523896581839995
2007,1,7564.789970510264,0.022914870744602273
2007,2,7468.805552303393,-0.012688312376291467
2007,3,7518.890154820491,0.006705838325333345
2007,4,7901.186372349534,0.050844766934644785
2008,1,8107.474428724241,0.026108491390181433
2008,2,8290.423088524038,0.022565431615993965
2008,3,8503.710872087113,0.025727008294464174
2008,4,8641.817706098358,0.016240772539030227
2009,1,8723.793932545095,0.009485993483626508
2009,2,8489.568542258803,-0.026849028312382298
2009,3,8550.89632633991,0.007223898808971593
2009,4,8682.347729563016,0.015372821538975808
2010,1,8589.30130694744,-0.010716735324796696
2010,2,8777.967648396665,0.021965272227279137
2010,3,8986.263362135354,0.02372937815244004
2010,4,9058.593959560232,0.008049018208129874
2011,1,8910.562794617152,-0.016341516752371027
2011,2,8978.042861667756,0.007573042085665929
2011,3,9142.80244560463,0.01835139199884234
2011,4,9256.624719956246,0.012449385735807502
2012,1,9541.924796455081,0.030821177819141846
2012,2,9391.058735456458,-0.01581086250592458
2012,3,9451.243311517972,0.0064087104294518
2012,4,9603.090396954158,0.016066360840709063
2013,1,9620.192640724032,0.0017809104218469364
2013,2,9578.017677430264,-0.004384004028696241
2013,3,9469.843542527578,-0.011294000339714113
2013,4,9385.34342516948,-0.008923074280860274
2014,1,9752.145571599993,0.03908244267831779
